name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
d'Arenberg The Dead Arm Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",69.99,92.0,92.69906,-0.69905853,0.0,1.0,0.0,0.0,0.0,1.0
Marquis Philips S9 Shiraz,2003.0,Syrah/Shiraz,Australia,49.99,93.0,92.547485,0.45251465,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Gazin (stained label),2001.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",95.0,94.0,92.31547,1.6845322,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Grandes Murailles,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,93.0,91.93605,1.0639496,1.0,0.0,0.0,0.0,1.0,0.0
Dom. de Vallouit Les Roziers Cote Rotie,1998.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",29.99,91.0,92.62791,-1.6279068,0.0,1.0,0.0,0.0,1.0,0.0
Paringa Shiraz,2003.0,Syrah/Shiraz,Australia,10.29,87.0,92.21284,-5.212837,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Duhart-Milon,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",99.99,89.0,92.35753,-3.3575287,1.0,0.0,0.0,0.0,1.0,0.0
Turkey Flat Shiraz,2001.0,Syrah/Shiraz,Australia,31.99,93.0,92.36171,0.6382904,0.0,1.0,0.0,0.0,0.0,1.0
Yalumba Hand Picked Barossa Shiraz/Viognier,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",29.99,93.0,92.36188,0.63812256,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pavie,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",329.97,96.0,94.296165,1.7038345,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie,1998.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",299.97,95.0,93.9922,1.0077972,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",159.97,95.0,92.86314,2.1368637,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,1998.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",259.97,91.0,93.65502,-2.6550217,1.0,0.0,0.0,0.0,1.0,0.0
Ornellaia,2001.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",309.0,95.0,94.17501,0.8249893,1.0,0.0,0.0,1.0,0.0,0.0
Innocent Bystander Shiraz Viognier,2003.0,Syrah/Shiraz,"Yarra Valley, Australia",18.29,87.0,92.28027,-5.2802734,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,92.0,92.27758,-0.27758026,0.0,1.0,0.0,0.0,0.0,1.0
Tenuta Sette Ponti Oreno,2001.0,Bordeaux Red Blends,"Tuscany, Italy",129.0,95.0,92.65769,2.342308,1.0,0.0,0.0,1.0,0.0,0.0
Antinori Solaia,2001.0,Tuscan Blends,"Tuscany, Italy",299.97,96.0,94.09889,1.9011078,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Palmer,2001.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",249.97,93.0,93.621796,-0.62179565,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion,1988.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",459.0,92.0,95.16254,-3.1625366,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion,1995.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",569.97,96.0,96.217125,-0.21712494,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose,1985.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",117.99,90.0,92.23689,-2.2368927,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild,1995.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",599.97,95.0,96.47002,-1.4700165,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,1989.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",319.97,93.0,94.00759,-1.0075912,1.0,0.0,0.0,0.0,1.0,0.0
Paracombe Shiraz,2001.0,Syrah/Shiraz,Australia,37.99,89.0,92.41229,-3.4122925,0.0,1.0,0.0,0.0,0.0,1.0
Henry's Drive Shiraz,2003.0,Syrah/Shiraz,Australia,41.99,94.0,92.48006,1.5199432,0.0,1.0,0.0,0.0,0.0,1.0
Henry's Drive Reserve Shiraz,2003.0,Syrah/Shiraz,Australia,39.99,95.0,92.463196,2.5368042,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Lily's Garden Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",59.99,95.0,92.63179,2.3682098,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pichon-Longueville Baron,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",149.0,93.0,92.77066,0.2293396,1.0,0.0,0.0,0.0,1.0,0.0
The Colonial Estate Exile Shiraz,2002.0,Syrah/Shiraz,Australia,189.99,98.0,93.71061,4.2893906,0.0,1.0,0.0,0.0,0.0,1.0
The Colonial Estate Explorateur Shiraz,2003.0,Syrah/Shiraz,Australia,27.99,91.0,92.36204,-1.3620377,0.0,1.0,0.0,0.0,0.0,1.0
Killibinbin Shiraz,2002.0,Syrah/Shiraz,Australia,19.99,91.0,92.27758,-1.2775803,0.0,1.0,0.0,0.0,0.0,1.0
Two Way Range Shiraz,2002.0,Syrah/Shiraz,Australia,46.73,94.0,92.50299,1.4970093,0.0,1.0,0.0,0.0,0.0,1.0
Wild Duck Creek Springflat Shiraz,2002.0,Syrah/Shiraz,Australia,55.99,91.0,92.58105,-1.581047,0.0,1.0,0.0,0.0,0.0,1.0
Kalleske Greenock Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",105.0,100.0,93.0112,6.9888,0.0,1.0,0.0,0.0,0.0,1.0
Glaymond The Distance Shiraz,2002.0,Syrah/Shiraz,Australia,32.99,92.0,92.38716,-0.38716125,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Lafite Rothschild,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",999.97,96.0,99.943985,-3.943985,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel,2001.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",209.97,94.0,93.284615,0.71538544,1.0,0.0,0.0,0.0,1.0,0.0
Torbreck The Struie,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",54.99,95.0,92.57262,2.4273834,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck The Factor Shiraz (scuffed label),2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",129.0,99.0,93.19649,5.8035126,0.0,1.0,0.0,0.0,0.0,1.0
Mitolo G.A.M.,2003.0,Syrah/Shiraz,Australia,99.97,100.0,92.968796,7.031204,0.0,1.0,0.0,0.0,0.0,1.0
Tatiarra Cambrian Shiraz,2003.0,Syrah/Shiraz,Australia,43.99,93.0,92.49691,0.5030899,0.0,1.0,0.0,0.0,0.0,1.0
Mr. Riggs Shiraz,2003.0,Syrah/Shiraz,Australia,49.99,92.0,92.547485,-0.54748535,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck Woodcutters Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,92.0,92.2946,-0.29460144,0.0,1.0,0.0,0.0,0.0,1.0
Chateau de Reignac Cuvee Speciale,2002.0,Bordeaux Red Blends,"Bordeaux, France",34.99,91.0,91.82663,-0.82662964,1.0,0.0,0.0,0.0,1.0,0.0
Greenock Creek Alices Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",64.99,96.0,92.65691,3.3430862,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Apricot Block Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",78.99,96.0,92.774925,3.2250748,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Roennfeldt Road Shiraz,1999.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",299.99,98.0,94.58679,3.413208,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Hillside Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",54.97,95.0,92.57245,2.4275513,0.0,1.0,0.0,0.0,0.0,1.0
Gibson Shiraz,2002.0,Syrah/Shiraz,Australia,49.99,95.0,92.53047,2.4695282,0.0,1.0,0.0,0.0,0.0,1.0
Old Plains Adelaide Plains Shiraz,2003.0,Syrah/Shiraz,Australia,39.99,93.0,92.463196,0.5368042,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Astralis Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",199.0,99.0,93.80358,5.196419,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Brookman Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",89.0,96.0,92.87633,3.1236725,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Hickinbotham Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",62.99,96.0,92.657074,3.342926,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Liandra Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",49.99,95.0,92.547485,2.4525146,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Moritz Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",120.99,95.0,93.14599,1.8540115,0.0,1.0,0.0,0.0,0.0,1.0
Taylors Wines Pressings Shiraz,2003.0,Syrah/Shiraz,Australia,69.99,96.0,92.71608,3.2839203,0.0,1.0,0.0,0.0,0.0,1.0
Tatiarra Pressings Shiraz,2003.0,Syrah/Shiraz,Australia,69.99,96.0,92.71608,3.2839203,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Haut-Brion,2001.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",469.97,94.0,95.4763,-1.4763031,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux,2001.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",649.97,94.0,96.99363,-2.9936295,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Potensac,2001.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",24.99,87.0,91.72531,-4.7253113,1.0,0.0,0.0,0.0,1.0,0.0
Paracombe Shiraz Sommerville,2001.0,Syrah/Shiraz,Australia,77.99,95.0,92.74947,2.2505264,0.0,1.0,0.0,0.0,0.0,1.0
Shingleback Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,90.0,92.27758,-2.2775803,0.0,1.0,0.0,0.0,0.0,1.0
Marquis Philips Integrity,2003.0,Syrah/Shiraz,Australia,114.99,94.0,93.09541,0.9045868,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Greysac,2000.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",19.99,87.0,91.66614,-4.6661377,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",62.99,89.0,92.04564,-3.045639,1.0,0.0,0.0,0.0,1.0,0.0
Kangarilla Road Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,90.0,92.2946,-2.2946014,0.0,1.0,0.0,0.0,0.0,1.0
Mitolo The Jester Shiraz,2002.0,Syrah/Shiraz,Australia,19.99,90.0,92.27758,-2.2775803,0.0,1.0,0.0,0.0,0.0,1.0
Mas des Aveylans Syrah,2003.0,Syrah/Shiraz,France,15.99,90.0,92.59501,-2.5950089,0.0,1.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2001.0,Tuscan Blends,"Tuscany, Italy",169.97,93.0,93.00305,-0.0030517578,1.0,0.0,0.0,1.0,0.0,0.0
Rene Rostaing Cote-Rotie Classique,2001.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",64.99,91.0,92.974014,-1.9740143,0.0,1.0,0.0,0.0,1.0,0.0
Georges Roumier Bonnes Mares Grand Cru,2002.0,Pinot Noir,"Burgundy, France",139.99,97.0,91.845825,5.154175,0.0,0.0,1.0,0.0,1.0,0.0
Nepenthe Pinot Noir,2002.0,Pinot Noir,Australia,17.99,87.0,90.48329,-3.4832916,0.0,0.0,1.0,0.0,0.0,1.0
Penfolds Bin 128 Coonawarra Shiraz,2002.0,Syrah/Shiraz,"Coonawarra, Limestone Coast, Australia",19.99,87.0,92.27758,-5.2775803,0.0,1.0,0.0,0.0,0.0,1.0
Georges Roumier Bonnes Mares Grand Cru,2000.0,Pinot Noir,"Burgundy, France",489.97,91.0,94.76196,-3.761963,0.0,0.0,1.0,0.0,1.0,0.0
RockBare Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",13.49,89.0,92.23981,-3.2398071,0.0,1.0,0.0,0.0,0.0,1.0
Louis Jadot Vosne Romanee Les Suchots,1999.0,Pinot Noir,"Burgundy, France",49.99,90.0,91.036095,-1.0360947,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159.97,94.0,92.88016,1.1198425,1.0,0.0,0.0,0.0,1.0,0.0
Ross Estate Estate Shiraz,2002.0,Syrah/Shiraz,Australia,23.99,91.0,92.311295,-1.3112946,0.0,1.0,0.0,0.0,0.0,1.0
Barnadown Run Shiraz,2002.0,Syrah/Shiraz,Australia,29.99,92.0,92.36188,-0.36187744,0.0,1.0,0.0,0.0,0.0,1.0
Koonowla Shiraz,2002.0,Syrah/Shiraz,Australia,13.99,91.0,92.227005,-1.227005,0.0,1.0,0.0,0.0,0.0,1.0
Steve Hoff Shiraz,2002.0,Syrah/Shiraz,Australia,15.99,90.0,92.243866,-2.243866,0.0,1.0,0.0,0.0,0.0,1.0
Craneford Alysson Parsons Shiraz,2003.0,Syrah/Shiraz,Australia,9.99,89.0,92.210304,-3.2103043,0.0,1.0,0.0,0.0,0.0,1.0
Penfolds RWT Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",74.99,93.0,92.74121,0.25878906,0.0,1.0,0.0,0.0,0.0,1.0
Shoofly Shiraz,2004.0,Syrah/Shiraz,Australia,11.79,88.0,92.24251,-4.242508,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz (half-bottle),2002.0,Syrah/Shiraz,"McLaren Vale, Australia",32.99,92.0,92.38716,-0.38716125,0.0,1.0,0.0,0.0,0.0,1.0
Jean-Luc Colombo Cornas Les Terres Brulees,2001.0,Syrah/Shiraz,"Cornas, Rhone, France",59.99,91.0,92.93187,-1.9318695,0.0,1.0,0.0,0.0,1.0,0.0
Two Hands Bella's Garden Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",58.99,95.0,92.62335,2.376648,0.0,1.0,0.0,0.0,0.0,1.0
Dutschke Oscar Semmler Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",57.99,94.0,92.5979,1.4020996,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck Woodcutters Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,91.0,92.31163,-1.3116302,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Gloria,2001.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.99,88.0,91.85176,-3.8517609,1.0,0.0,0.0,0.0,1.0,0.0
Christine Vaselli Le Poggere,2001.0,Bordeaux Red Blends,Italy,34.99,94.0,91.86523,2.1347733,1.0,0.0,0.0,1.0,0.0,0.0
Tait Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",36.99,94.0,92.437904,1.5620956,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Angels' Share Shiraz,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",29.99,95.0,92.39592,2.6040802,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Max's Garden Shiraz,2004.0,Syrah/Shiraz,Australia,17.99,90.0,92.29477,-2.2947693,0.0,1.0,0.0,0.0,0.0,1.0
Branson Coach House Coach House Block Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",73.79,98.0,92.748116,5.2518845,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",84.99,95.0,92.84253,2.1574707,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Batailley Pauillac,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",49.99,91.0,92.021164,-1.021164,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac,2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",44.99,89.0,91.91093,-2.9109268,1.0,0.0,0.0,0.0,1.0,0.0
Marquis Philips Shiraz,2004.0,Syrah/Shiraz,Australia,16.79,90.0,92.28465,-2.2846527,0.0,1.0,0.0,0.0,0.0,1.0
Guigal Chateau D'Ampuis Cote Rotie,2001.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",149.99,95.0,93.69053,1.3094711,0.0,1.0,0.0,0.0,1.0,0.0
Marquis Philips S9 Shiraz,2004.0,Syrah/Shiraz,Australia,44.99,91.0,92.52237,-1.5223694,0.0,1.0,0.0,0.0,0.0,1.0
Woop Woop Shiraz,2004.0,Syrah/Shiraz,Australia,13.99,89.0,92.26105,-3.2610474,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pichon Longueville Comtesse de Lalande,1986.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",299.99,94.0,93.7881,0.2118988,1.0,0.0,0.0,0.0,1.0,0.0
Elderton Command Shiraz,2001.0,Syrah/Shiraz,Australia,69.99,95.0,92.68204,2.3179626,0.0,1.0,0.0,0.0,0.0,1.0
Gibson Old Vine Shiraz,2002.0,Syrah/Shiraz,Australia,69.99,96.0,92.69906,3.3009415,0.0,1.0,0.0,0.0,0.0,1.0
Chris Ringland Shiraz,1999.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",999.97,98.0,100.487335,-2.4873352,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Lafite Rothschild,2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",829.97,94.0,98.52798,-4.527977,1.0,0.0,0.0,0.0,1.0,0.0
Yalumba Hand Picked Barossa Shiraz/Viognier,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",33.99,91.0,92.41261,-1.4126129,0.0,1.0,0.0,0.0,0.0,1.0
RockBare Reserve Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",33.99,91.0,92.37857,-1.3785706,0.0,1.0,0.0,0.0,0.0,1.0
Paracombe The Reuben,2001.0,Bordeaux Red Blends,Australia,27.99,89.0,91.41648,-2.416481,1.0,0.0,0.0,0.0,0.0,1.0
Chateau Gruaud Larose,2002.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",74.99,90.0,92.16381,-2.1638107,1.0,0.0,0.0,0.0,1.0,0.0
Delas Hermitage Les Bessards,2001.0,Syrah/Shiraz,"Hermitage, Rhone, France",42.99,93.0,92.78856,0.21144104,0.0,1.0,0.0,0.0,1.0,0.0
Louis Jadot Clos Vougeot,2003.0,Pinot Noir,"Burgundy, France",119.99,95.0,91.69425,3.305748,0.0,0.0,1.0,0.0,1.0,0.0
Two Hands Ares Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",189.97,98.0,93.72746,4.272537,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Duhart-Milon,2004.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",56.99,91.0,92.04613,-1.0461273,1.0,0.0,0.0,0.0,1.0,0.0
Jasper Hill Georgia's Paddock Shiraz,2003.0,Syrah/Shiraz,Australia,69.99,94.0,92.71608,1.2839203,0.0,1.0,0.0,0.0,0.0,1.0
Chateau L'Evangile,2002.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",145.0,93.0,92.75397,0.24603271,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Hosanna,2001.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",119.0,93.0,92.51778,0.4822235,1.0,0.0,0.0,0.0,1.0,0.0
Yalumba The Octavius Old Vine Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",85.0,98.0,92.80856,5.191437,0.0,1.0,0.0,0.0,0.0,1.0
Avignonesi Desiderio,2001.0,Bordeaux Red Blends,"Tuscany, Italy",49.99,94.0,91.99167,2.0083313,1.0,0.0,0.0,1.0,0.0,0.0
Vasse Felix Heytesbury Red Blend,2002.0,Bordeaux Red Blends,"Margaret River, Australia",34.99,91.0,91.49251,-0.49250793,1.0,0.0,0.0,0.0,0.0,1.0
Jim Barry McRae Wood Shiraz,2002.0,Syrah/Shiraz,"Clare Valley, Australia",38.99,91.0,92.437744,-1.4377441,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry The Armagh Shiraz,2002.0,Syrah/Shiraz,"Clare Valley, Australia",133.0,98.0,93.23021,4.7697906,0.0,1.0,0.0,0.0,0.0,1.0
Barossa Valley Estate E & E Black Pepper Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",89.0,92.0,92.85931,-0.85930634,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Palmer,2002.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",189.97,94.0,93.13304,0.8669586,1.0,0.0,0.0,0.0,1.0,0.0
3 Rings Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,91.0,92.31163,-1.3116302,0.0,1.0,0.0,0.0,0.0,1.0
Paracombe Shiraz,2002.0,Syrah/Shiraz,Australia,19.99,91.0,92.27758,-1.2775803,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Saint-Joseph,2003.0,Syrah/Shiraz,"Rhone, France",37.99,92.0,92.78046,-0.78045654,0.0,1.0,0.0,0.0,1.0,0.0
Chateau Latour (scuffed labels),2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",659.97,95.0,97.07793,-2.0779266,1.0,0.0,0.0,0.0,1.0,0.0
Shirvington Shiraz,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",35.99,95.0,92.4465,2.5534973,0.0,1.0,0.0,0.0,0.0,1.0
Saint Cosme Saint-Joseph,2002.0,Syrah/Shiraz,"Rhone, France",37.99,92.0,92.763435,-0.76343536,0.0,1.0,0.0,0.0,1.0,0.0
Burge Family Draycott Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",34.99,94.0,92.42104,1.5789566,0.0,1.0,0.0,0.0,0.0,1.0
Sylvan Springs Sylvan Springs Shiraz Hard Yards,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",20.99,90.0,92.32005,-2.320053,0.0,1.0,0.0,0.0,0.0,1.0
Henschke Mt. Edelstone Shiraz,2002.0,Syrah/Shiraz,Australia,99.99,96.0,92.95195,3.04805,0.0,1.0,0.0,0.0,0.0,1.0
Samuel's Gorge Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",46.99,93.0,92.5222,0.47779846,0.0,1.0,0.0,0.0,0.0,1.0
Yalumba Hand Picked Barossa Shiraz/Viognier,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",44.99,93.0,92.52237,0.47763062,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Astralis Syrah,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",189.0,98.0,93.73631,4.263687,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Hickinbotham Syrah,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",63.99,95.0,92.682526,2.3174744,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Liandra Syrah,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",59.99,92.0,92.64881,-0.64881134,0.0,1.0,0.0,0.0,0.0,1.0
Jaboulet Hermitage La Chapelle,2003.0,Syrah/Shiraz,"Hermitage, Rhone, France",199.97,95.0,94.14588,0.85411835,0.0,1.0,0.0,0.0,1.0,0.0
Two Hands Lily's Garden Shiraz,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",53.99,95.0,92.598236,2.401764,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Bella's Garden Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",64.99,94.0,92.690956,1.3090439,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Cos d'Estournel,2002.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",129.97,94.0,92.62727,1.3727264,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ausone,2002.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",549.0,95.0,96.159515,-1.1595154,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Charmail,2002.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",13.49,88.0,91.64539,-3.6453934,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Latour (slightly scuffed labels),2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",639.97,96.0,96.92635,-0.92635345,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Las Cases,2001.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",189.97,93.0,93.11603,-0.11602783,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Las Cases (slightly torn label),2002.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",149.99,95.0,92.796036,2.2039642,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux,2002.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",519.97,93.0,95.91481,-2.9148102,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",189.97,93.0,93.11603,-0.11602783,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Quinault l'Enclos,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",76.99,92.0,92.16365,-0.16365051,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Angelus,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",145.0,93.0,92.736946,0.2630539,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cheval Blanc,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",499.99,93.0,95.72936,-2.7293625,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton,2002.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",109.97,92.0,92.45868,-0.4586792,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton,2001.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",129.97,92.0,92.61025,-0.6102524,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2002.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",49.99,93.0,91.95307,1.0469284,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre,2003.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",199.97,96.0,93.23436,2.7656403,1.0,0.0,0.0,0.0,1.0,0.0
Chateau L'Evangile,2001.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",179.99,91.0,93.0319,-2.0318985,1.0,0.0,0.0,0.0,1.0,0.0
