name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Mount Langi Ghiran Billi Billi Shiraz,2001.0,Syrah/Shiraz,Australia,18.99,87.0,92.278984,-5.278984,0.0,1.0,0.0,0.0,0.0,1.0
Thorn-Clarke Terra Barossa Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",14.99,90.0,92.242065,-2.2420654,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Potensac,2000.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",19.99,89.0,91.68006,-2.6800613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Talbot,2000.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",99.0,93.0,92.40919,0.5908127,1.0,0.0,0.0,0.0,1.0,0.0
Alain Voge Cornas Vieilles Vignes,2000.0,Syrah/Shiraz,"Cornas, Rhone, France",49.99,90.0,92.91076,-2.910759,0.0,1.0,0.0,0.0,1.0,0.0
Hazyblur McLaren Vale Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",31.99,92.0,92.39895,-0.39894867,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pape Clement,2000.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",249.97,96.0,93.802376,2.1976242,1.0,0.0,0.0,0.0,1.0,0.0
Cascabel Shiraz Fleurieu,2001.0,Syrah/Shiraz,Australia,24.99,90.0,92.33435,-2.3343506,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry The Armagh Shiraz,2001.0,Syrah/Shiraz,"Clare Valley, Australia",103.99,96.0,93.063385,2.936615,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry McCrae Wood Shiraz,2000.0,Syrah/Shiraz,"Clare Valley, Australia",34.99,90.0,92.426636,-2.4266357,0.0,1.0,0.0,0.0,0.0,1.0
Jim Barry McCrae Wood Shiraz,2001.0,Syrah/Shiraz,"Clare Valley, Australia",35.99,91.0,92.43586,-1.4358597,0.0,1.0,0.0,0.0,0.0,1.0
Redbank Fighting Flat Shiraz,2001.0,Syrah/Shiraz,Australia,18.99,85.0,92.278984,-7.278984,0.0,1.0,0.0,0.0,0.0,1.0
Smith & Hooper Cabernet/Merlot,2001.0,Bordeaux Red Blends,Australia,18.99,88.0,91.325134,-3.3251343,1.0,0.0,0.0,0.0,0.0,1.0
Vasse Felix Heytesbury Red Blend,2000.0,Bordeaux Red Blends,Australia,44.99,90.0,91.56506,-1.5650635,1.0,0.0,0.0,0.0,0.0,1.0
Shirvington Shiraz,2002.0,Syrah/Shiraz,Australia,199.0,99.0,93.940155,5.059845,0.0,1.0,0.0,0.0,0.0,1.0
Tait The Ball Buster,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",17.99,92.0,92.26975,-0.2697525,0.0,1.0,0.0,0.0,0.0,1.0
Henry's Drive Shiraz,2002.0,Syrah/Shiraz,Australia,38.99,93.0,92.46355,0.53645325,0.0,1.0,0.0,0.0,0.0,1.0
Hazyblur Baroota Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",39.99,93.0,92.47278,0.5272217,0.0,1.0,0.0,0.0,0.0,1.0
Brothers in Arms Langhorne Creek Shiraz,2001.0,Syrah/Shiraz,Australia,28.99,91.0,92.37126,-1.3712616,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Block 6 Shiraz,2001.0,Syrah/Shiraz,"McLaren Vale, Australia",109.97,98.0,93.11857,4.8814316,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Shiraz,2001.0,Syrah/Shiraz,"McLaren Vale, Australia",12.99,92.0,92.22361,-0.22360992,0.0,1.0,0.0,0.0,0.0,1.0
Oliverhill Jimmy Section Shiraz,2002.0,Syrah/Shiraz,Australia,33.99,94.0,92.417404,1.5825958,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Langoa Barton,2000.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",89.97,91.0,92.32585,-1.3258514,1.0,0.0,0.0,0.0,1.0,0.0
Greenock Creek Alices Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",99.99,98.0,93.026474,4.973526,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Roennfeldt Road Shiraz,1998.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",259.99,100.0,94.50299,5.4970093,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Seven Acres Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",69.99,98.0,92.74962,5.2503815,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Apricot Block Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",189.0,99.0,93.84788,5.1521225,0.0,1.0,0.0,0.0,0.0,1.0
Jaboulet Hermitage La Chapelle,2001.0,Syrah/Shiraz,"Hermitage, Rhone, France",139.0,92.0,93.73216,-1.7321625,0.0,1.0,0.0,0.0,1.0,0.0
Conti Costanti Calbello Ardingo,2000.0,Bordeaux Red Blends,"Tuscany, Italy",40.99,93.0,92.02753,0.97247314,1.0,0.0,0.0,1.0,0.0,0.0
Chateau de Reignac Cuvee Speciale,2001.0,Bordeaux Red Blends,"Bordeaux, France",57.99,90.0,92.03073,-2.0307312,1.0,0.0,0.0,0.0,1.0,0.0
Chris Ringland Shiraz,1998.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",399.99,99.0,95.794945,3.2050552,0.0,1.0,0.0,0.0,0.0,1.0
Longwood Reserve Shiraz,2002.0,Syrah/Shiraz,Australia,34.99,93.0,92.426636,0.57336426,0.0,1.0,0.0,0.0,0.0,1.0
Ross Estate North Ridge Shiraz,2001.0,Syrah/Shiraz,Australia,15.99,90.0,92.2513,-2.251297,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Leoville Las Cases,2000.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",409.97,98.0,95.2789,2.7210999,1.0,0.0,0.0,0.0,1.0,0.0
Marquis Philips Integrity,2002.0,Syrah/Shiraz,Australia,219.97,99.0,94.133675,4.8663254,0.0,1.0,0.0,0.0,0.0,1.0
Randall's Hill Barossa Shiraz,1997.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",199.99,96.0,93.949295,2.050705,0.0,1.0,0.0,0.0,0.0,1.0
Mazzei Fonterutoli Siepi,2001.0,Tuscan Blends,"Tuscany, Italy",63.99,93.0,92.23978,0.7602234,1.0,0.0,0.0,1.0,0.0,0.0
Kay Brothers Hillside Shiraz,2001.0,Syrah/Shiraz,"McLaren Vale, Australia",49.99,93.0,92.565056,0.43494415,0.0,1.0,0.0,0.0,0.0,1.0
Frankland Estate Isolation Ridge Shiraz,2001.0,Syrah/Shiraz,Australia,32.99,90.0,92.40817,-2.4081726,0.0,1.0,0.0,0.0,0.0,1.0
Kilikanoon Killerman's Run Shiraz,2001.0,Syrah/Shiraz,Australia,15.49,90.0,92.24668,-2.2466812,0.0,1.0,0.0,0.0,0.0,1.0
Charles Melton Barossa Valley Shiraz,2001.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,91.0,92.28821,-1.288208,0.0,1.0,0.0,0.0,0.0,1.0
Tim Adams Aberfeldy Shiraz,2001.0,Syrah/Shiraz,Australia,19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Kangarilla Road Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",16.99,93.0,92.26053,0.73947144,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Brookman Syrah,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",62.99,96.0,92.68503,3.314972,0.0,1.0,0.0,0.0,0.0,1.0
Falesco Syrah,2002.0,Syrah/Shiraz,Italy,20.99,87.0,92.796814,-5.796814,0.0,1.0,0.0,1.0,0.0,0.0
Chateau Clos L'Eglise Cotes de Castillon,2001.0,Bordeaux Red Blends,"Cotes de Castillon, Bordeaux, France",33.99,91.0,91.80926,-0.8092575,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Faizeau Montagne St. Emilion Vieilles Vignes,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",23.99,90.0,91.71698,-1.71698,1.0,0.0,0.0,0.0,1.0,0.0
Avignonesi Desiderio,2000.0,Bordeaux Red Blends,"Tuscany, Italy",49.99,92.0,92.11058,-0.110580444,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Ducru-Beaucaillou,2000.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",239.97,95.0,93.7101,1.2899017,1.0,0.0,0.0,0.0,1.0,0.0
Vieux Chateau Certan,2001.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",219.97,93.0,93.52553,-0.52552795,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Monbousquet,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",79.97,91.0,92.233574,-1.2335739,1.0,0.0,0.0,0.0,1.0,0.0
Howard Park Scotsdale Shiraz,2001.0,Syrah/Shiraz,Australia,17.99,91.0,92.26975,-1.2697525,0.0,1.0,0.0,0.0,0.0,1.0
Sticks Pinot Noir,2003.0,Pinot Noir,"Yarra Valley, Australia",19.49,88.0,90.48416,-2.4841614,0.0,0.0,1.0,0.0,0.0,1.0
Falesco Marciliano,2001.0,Bordeaux Red Blends,Italy,47.99,95.0,92.092125,2.907875,1.0,0.0,0.0,1.0,0.0,0.0
Frescobaldi Nipozzano Mormoreto,2000.0,Bordeaux Red Blends,"Tuscany, Italy",42.99,91.0,92.04598,-1.0459824,1.0,0.0,0.0,1.0,0.0,0.0
Jean-Luc Colombo Cornas La Louvee,2001.0,Syrah/Shiraz,"Cornas, Rhone, France",64.99,94.0,93.04918,0.9508209,0.0,1.0,0.0,0.0,1.0,0.0
Penfolds Grange,1999.0,Syrah/Shiraz,Australia,399.0,95.0,95.78581,-0.7858124,0.0,1.0,0.0,0.0,0.0,1.0
Mount Langi Ghiran Cliff Edge Shiraz,2000.0,Syrah/Shiraz,Australia,19.99,89.0,92.28821,-3.288208,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Angels' Share Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,91.0,92.28821,-1.288208,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",69.99,92.0,92.74962,-0.74961853,0.0,1.0,0.0,0.0,0.0,1.0
Marquis Philips S9 Shiraz,2003.0,Syrah/Shiraz,Australia,49.99,93.0,92.565056,0.43494415,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Gazin (stained label),2001.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",95.0,94.0,92.37227,1.6277313,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Les Grandes Murailles,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,93.0,91.95691,1.0430908,1.0,0.0,0.0,0.0,1.0,0.0
Dom. de Vallouit Les Roziers Cote Rotie,1998.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",29.99,91.0,92.7262,-1.7261963,0.0,1.0,0.0,0.0,1.0,0.0
Paringa Shiraz,2003.0,Syrah/Shiraz,Australia,10.29,87.0,92.1987,-5.1987,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Duhart-Milon,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",99.99,89.0,92.41832,-3.4183197,1.0,0.0,0.0,0.0,1.0,0.0
Turkey Flat Shiraz,2001.0,Syrah/Shiraz,Australia,31.99,93.0,92.39895,0.60105133,0.0,1.0,0.0,0.0,0.0,1.0
Yalumba Hand Picked Barossa Shiraz/Viognier,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",29.99,93.0,92.38049,0.61950684,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pavie,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",329.97,96.0,94.540634,1.4593658,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie,1998.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",299.97,95.0,94.26379,0.7362137,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,2001.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",159.97,95.0,92.97183,2.0281677,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse,1998.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",259.97,91.0,93.89465,-2.8946533,1.0,0.0,0.0,0.0,1.0,0.0
Ornellaia,2001.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",309.0,95.0,94.50079,0.49920654,1.0,0.0,0.0,1.0,0.0,0.0
Innocent Bystander Shiraz Viognier,2003.0,Syrah/Shiraz,"Yarra Valley, Australia",18.29,87.0,92.27252,-5.272522,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,92.0,92.28821,-0.288208,0.0,1.0,0.0,0.0,0.0,1.0
Tenuta Sette Ponti Oreno,2001.0,Bordeaux Red Blends,"Tuscany, Italy",129.0,95.0,92.83971,2.1602936,1.0,0.0,0.0,1.0,0.0,0.0
Antinori Solaia,2001.0,Tuscan Blends,"Tuscany, Italy",299.97,96.0,94.41746,1.5825424,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Palmer,2001.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",249.97,93.0,93.802376,-0.8023758,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion,1988.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",459.0,92.0,95.73135,-3.7313538,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion,1995.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",569.97,96.0,96.75542,-0.75541687,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose,1985.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",117.99,90.0,92.58443,-2.5844269,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild,1995.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",599.97,95.0,97.03226,-2.032257,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,1989.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",319.97,93.0,94.44835,-1.448349,1.0,0.0,0.0,0.0,1.0,0.0
Paracombe Shiraz,2001.0,Syrah/Shiraz,Australia,37.99,89.0,92.454315,-3.4543152,0.0,1.0,0.0,0.0,0.0,1.0
Henry's Drive Shiraz,2003.0,Syrah/Shiraz,Australia,41.99,94.0,92.491234,1.5087662,0.0,1.0,0.0,0.0,0.0,1.0
Henry's Drive Reserve Shiraz,2003.0,Syrah/Shiraz,Australia,39.99,95.0,92.47278,2.5272217,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Lily's Garden Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",59.99,95.0,92.65734,2.342659,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Pichon-Longueville Baron,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",149.0,93.0,92.8706,0.12940216,1.0,0.0,0.0,0.0,1.0,0.0
The Colonial Estate Exile Shiraz,2002.0,Syrah/Shiraz,Australia,189.99,98.0,93.85701,4.14299,0.0,1.0,0.0,0.0,0.0,1.0
The Colonial Estate Explorateur Shiraz,2003.0,Syrah/Shiraz,Australia,27.99,91.0,92.36204,-1.3620377,0.0,1.0,0.0,0.0,0.0,1.0
Killibinbin Shiraz,2002.0,Syrah/Shiraz,Australia,19.99,91.0,92.28821,-1.288208,0.0,1.0,0.0,0.0,0.0,1.0
Two Way Range Shiraz,2002.0,Syrah/Shiraz,Australia,46.73,94.0,92.53497,1.4650269,0.0,1.0,0.0,0.0,0.0,1.0
Wild Duck Creek Springflat Shiraz,2002.0,Syrah/Shiraz,Australia,55.99,91.0,92.62042,-1.6204224,0.0,1.0,0.0,0.0,0.0,1.0
Kalleske Greenock Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",105.0,100.0,93.0727,6.9272995,0.0,1.0,0.0,0.0,0.0,1.0
Glaymond The Distance Shiraz,2002.0,Syrah/Shiraz,Australia,32.99,92.0,92.40817,-0.4081726,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Lafite Rothschild,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",999.97,96.0,100.72356,-4.7235565,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel,2001.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",209.97,94.0,93.43324,0.5667572,1.0,0.0,0.0,0.0,1.0,0.0
Torbreck The Struie,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",54.99,95.0,92.6112,2.3888016,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck The Factor Shiraz (scuffed label),2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",129.0,99.0,93.29418,5.705818,0.0,1.0,0.0,0.0,0.0,1.0
Mitolo G.A.M.,2003.0,Syrah/Shiraz,Australia,99.97,100.0,93.02628,6.9737167,0.0,1.0,0.0,0.0,0.0,1.0
Tatiarra Cambrian Shiraz,2003.0,Syrah/Shiraz,Australia,43.99,93.0,92.50969,0.49031067,0.0,1.0,0.0,0.0,0.0,1.0
Mr. Riggs Shiraz,2003.0,Syrah/Shiraz,Australia,49.99,92.0,92.565056,-0.56505585,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck Woodcutters Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,92.0,92.28821,-0.288208,0.0,1.0,0.0,0.0,0.0,1.0
Chateau de Reignac Cuvee Speciale,2002.0,Bordeaux Red Blends,"Bordeaux, France",34.99,91.0,91.81848,-0.81848145,1.0,0.0,0.0,0.0,1.0,0.0
Greenock Creek Alices Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",64.99,96.0,92.703476,3.296524,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Apricot Block Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",78.99,96.0,92.83267,3.167328,0.0,1.0,0.0,0.0,0.0,1.0
Greenock Creek Roennfeldt Road Shiraz,1999.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",299.99,98.0,94.872116,3.127884,0.0,1.0,0.0,0.0,0.0,1.0
Kay Brothers Hillside Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",54.97,95.0,92.611015,2.3889847,0.0,1.0,0.0,0.0,0.0,1.0
Gibson Shiraz,2002.0,Syrah/Shiraz,Australia,49.99,95.0,92.565056,2.4349442,0.0,1.0,0.0,0.0,0.0,1.0
Old Plains Adelaide Plains Shiraz,2003.0,Syrah/Shiraz,Australia,39.99,93.0,92.47278,0.5272217,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Astralis Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",199.0,99.0,93.940155,5.059845,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Brookman Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",89.0,96.0,92.92505,3.0749512,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Hickinbotham Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",62.99,96.0,92.68503,3.314972,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Liandra Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",49.99,95.0,92.565056,2.4349442,0.0,1.0,0.0,0.0,0.0,1.0
Clarendon Hills Moritz Syrah,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",120.99,95.0,93.22026,1.7797394,0.0,1.0,0.0,0.0,0.0,1.0
Taylors Wines Pressings Shiraz,2003.0,Syrah/Shiraz,Australia,69.99,96.0,92.74962,3.2503815,0.0,1.0,0.0,0.0,0.0,1.0
Tatiarra Pressings Shiraz,2003.0,Syrah/Shiraz,Australia,69.99,96.0,92.74962,3.2503815,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Haut-Brion,2001.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",469.97,94.0,95.83259,-1.8325882,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux,2001.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",649.97,94.0,97.493675,-3.4936752,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Potensac,2001.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",24.99,87.0,91.726204,-4.726204,1.0,0.0,0.0,0.0,1.0,0.0
Paracombe Shiraz Sommerville,2001.0,Syrah/Shiraz,Australia,77.99,95.0,92.82345,2.1765518,0.0,1.0,0.0,0.0,0.0,1.0
Shingleback Shiraz,2002.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Marquis Philips Integrity,2003.0,Syrah/Shiraz,Australia,114.99,94.0,93.164894,0.8351059,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Greysac,2000.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",19.99,87.0,91.68006,-4.6800613,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac,2001.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",62.99,89.0,92.07687,-3.0768738,1.0,0.0,0.0,0.0,1.0,0.0
Kangarilla Road Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Mitolo The Jester Shiraz,2002.0,Syrah/Shiraz,Australia,19.99,90.0,92.28821,-2.288208,0.0,1.0,0.0,0.0,0.0,1.0
Mas des Aveylans Syrah,2003.0,Syrah/Shiraz,France,15.99,90.0,92.597,-2.5970001,0.0,1.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2001.0,Tuscan Blends,"Tuscany, Italy",169.97,93.0,93.21779,-0.2177887,1.0,0.0,0.0,1.0,0.0,0.0
Rene Rostaing Cote-Rotie Classique,2001.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",64.99,91.0,93.04918,-2.049179,0.0,1.0,0.0,0.0,1.0,0.0
Georges Roumier Bonnes Mares Grand Cru,2002.0,Pinot Noir,"Burgundy, France",139.99,97.0,91.941864,5.058136,0.0,0.0,1.0,0.0,1.0,0.0
Nepenthe Pinot Noir,2002.0,Pinot Noir,Australia,17.99,87.0,90.47032,-3.4703217,0.0,0.0,1.0,0.0,0.0,1.0
Penfolds Bin 128 Coonawarra Shiraz,2002.0,Syrah/Shiraz,"Coonawarra, Limestone Coast, Australia",19.99,87.0,92.28821,-5.288208,0.0,1.0,0.0,0.0,0.0,1.0
Georges Roumier Bonnes Mares Grand Cru,2000.0,Pinot Noir,"Burgundy, France",489.97,91.0,95.17157,-4.17157,0.0,0.0,1.0,0.0,1.0,0.0
RockBare Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",13.49,89.0,92.228226,-3.2282257,0.0,1.0,0.0,0.0,0.0,1.0
Louis Jadot Vosne Romanee Les Suchots,1999.0,Pinot Noir,"Burgundy, France",49.99,90.0,91.11133,-1.1113281,0.0,0.0,1.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",159.97,94.0,92.97183,1.0281677,1.0,0.0,0.0,0.0,1.0,0.0
Ross Estate Estate Shiraz,2002.0,Syrah/Shiraz,Australia,23.99,91.0,92.32512,-1.325119,0.0,1.0,0.0,0.0,0.0,1.0
Barnadown Run Shiraz,2002.0,Syrah/Shiraz,Australia,29.99,92.0,92.38049,-0.38049316,0.0,1.0,0.0,0.0,0.0,1.0
Koonowla Shiraz,2002.0,Syrah/Shiraz,Australia,13.99,91.0,92.23284,-1.2328415,0.0,1.0,0.0,0.0,0.0,1.0
Steve Hoff Shiraz,2002.0,Syrah/Shiraz,Australia,15.99,90.0,92.2513,-2.251297,0.0,1.0,0.0,0.0,0.0,1.0
Craneford Alysson Parsons Shiraz,2003.0,Syrah/Shiraz,Australia,9.99,89.0,92.19592,-3.1959229,0.0,1.0,0.0,0.0,0.0,1.0
Penfolds RWT Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",74.99,93.0,92.79576,0.20423889,0.0,1.0,0.0,0.0,0.0,1.0
Shoofly Shiraz,2004.0,Syrah/Shiraz,Australia,11.79,88.0,92.21254,-4.2125397,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz (half-bottle),2002.0,Syrah/Shiraz,"McLaren Vale, Australia",32.99,92.0,92.40817,-0.4081726,0.0,1.0,0.0,0.0,0.0,1.0
Jean-Luc Colombo Cornas Les Terres Brulees,2001.0,Syrah/Shiraz,"Cornas, Rhone, France",59.99,91.0,93.00304,-2.0030365,0.0,1.0,0.0,0.0,1.0,0.0
Two Hands Bella's Garden Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",58.99,95.0,92.64811,2.3518906,0.0,1.0,0.0,0.0,0.0,1.0
Dutschke Oscar Semmler Shiraz,2002.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",57.99,94.0,92.638885,1.3611145,0.0,1.0,0.0,0.0,0.0,1.0
Torbreck Woodcutters Shiraz,2004.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",19.99,91.0,92.28821,-1.288208,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Gloria,2001.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.99,88.0,91.864624,-3.864624,1.0,0.0,0.0,0.0,1.0,0.0
Christine Vaselli Le Poggere,2001.0,Bordeaux Red Blends,Italy,34.99,94.0,91.97215,2.0278473,1.0,0.0,0.0,1.0,0.0,0.0
Tait Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",36.99,94.0,92.44509,1.5549088,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Angels' Share Shiraz,2004.0,Syrah/Shiraz,"McLaren Vale, Australia",29.99,95.0,92.38049,2.6195068,0.0,1.0,0.0,0.0,0.0,1.0
Two Hands Max's Garden Shiraz,2004.0,Syrah/Shiraz,Australia,17.99,90.0,92.26975,-2.2697525,0.0,1.0,0.0,0.0,0.0,1.0
Branson Coach House Coach House Block Shiraz,2003.0,Syrah/Shiraz,"Barossa Valley, Barossa, Australia",73.79,98.0,92.78469,5.215309,0.0,1.0,0.0,0.0,0.0,1.0
d'Arenberg The Dead Arm Shiraz,2003.0,Syrah/Shiraz,"McLaren Vale, Australia",84.99,95.0,92.88805,2.1119537,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Batailley Pauillac,2006.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",49.99,91.0,91.95691,-0.9569092,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Armailhac,2002.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",44.99,89.0,91.91077,-2.9107666,1.0,0.0,0.0,0.0,1.0,0.0
Marquis Philips Shiraz,2004.0,Syrah/Shiraz,Australia,16.79,90.0,92.25868,-2.2586823,0.0,1.0,0.0,0.0,0.0,1.0
Guigal Chateau D'Ampuis Cote Rotie,2001.0,Syrah/Shiraz,"Cote Rotie, Rhone, France",149.99,95.0,93.83359,1.1664124,0.0,1.0,0.0,0.0,1.0,0.0
Marquis Philips S9 Shiraz,2004.0,Syrah/Shiraz,Australia,44.99,91.0,92.51891,-1.5189133,0.0,1.0,0.0,0.0,0.0,1.0
