name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Fontenil,2009.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",34.99,91.0,93.01258,-2.0125809,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Monbousquet (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",44.99,91.0,93.11777,-2.1177673,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Faugeres (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",32.99,91.0,93.0328,-2.0327988,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Kirwan (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",48.99,90.0,93.146095,-3.1460953,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",64.99,91.0,93.259384,-2.2593842,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Poyferre (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",82.99,92.0,93.38684,-1.3868408,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fonplegade (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,92.0,93.06113,-1.0611267,1.0,0.0,0.0,0.0,1.0,0.0
Domaine de Chevalier (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",49.99,93.0,93.153175,-0.15317535,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cos d'Estournel (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",174.0,93.0,94.03128,-1.0312805,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Certan de May (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",84.99,91.0,93.40101,-2.4010086,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fombrauge (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",27.99,91.0,92.9974,-1.9973984,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Las Cases (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",159.99,94.0,93.93207,0.06793213,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Magdelaine (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",72.99,92.0,93.31604,-1.31604,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bages Liberal (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",38.99,90.0,93.07529,-3.0752869,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pontet-Canet (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",114.0,93.0,93.60642,-0.6064224,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fleur Cardinale (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,90.0,93.06113,-3.0611267,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",37.99,91.0,93.06821,-2.0682068,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Brion (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",549.0,95.0,96.68661,-1.6866074,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lafite Rothschild (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",699.0,95.0,97.74874,-2.7487411,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Hosanna (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",139.0,94.0,93.78345,0.21655273,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Smith Haut Lafitte (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",74.99,93.0,93.3302,-0.3302002,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gloria (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.99,90.0,93.08237,-3.082367,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Prieure-Lichine (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",46.99,90.0,93.131935,-3.1319351,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",72.99,93.0,93.31604,-0.31604004,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2014.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,96.0,93.34636,2.6536407,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mission Haut-Brion (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",339.0,95.0,95.19962,-0.19962311,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Canon (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99.99,96.0,93.50722,2.4927826,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon-Longueville Baron (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",119.0,92.0,93.64183,-1.6418304,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beausejour Duffau-Lagarrosse (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",84.99,93.0,93.40101,-0.4010086,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Talbot (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",44.99,93.0,93.11777,-0.117767334,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",539.0,95.0,96.6158,-1.615799,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",59.99,91.0,93.22398,-2.2239838,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",109.0,93.0,93.571014,-0.5710144,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",117.0,93.0,93.62766,-0.62766266,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pape Clement (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",99.99,91.0,93.50722,-2.5072174,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild Le Petit Mouton (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",115.0,90.0,93.6135,-3.6135025,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Angelus (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",224.0,94.0,94.38532,-0.38532257,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ausone (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",879.0,96.0,99.0233,-3.0233002,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",569.0,95.0,96.828224,-1.8282242,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ducru-Beaucaillou (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",119.0,95.0,93.64183,1.3581696,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",109.0,94.0,93.571014,0.4289856,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Saint-Pierre (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",54.99,90.0,93.18858,-3.1885834,1.0,0.0,0.0,0.0,1.0,0.0
Carruades de Lafite (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",174.0,92.0,94.03128,-2.0312805,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",87.99,93.0,93.42225,-0.42224884,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",64.99,93.0,93.259384,-0.25938416,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",94.99,93.0,93.47182,-0.47181702,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branaire-Ducru (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",49.99,93.0,93.153175,-0.15317535,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Decesse (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",139.0,94.0,93.78345,0.21655273,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",179.0,95.0,94.06668,0.9333191,1.0,0.0,0.0,0.0,1.0,0.0
Chateau L'Evangile (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",159.99,94.0,93.93207,0.06793213,1.0,0.0,0.0,0.0,1.0,0.0
Clos Fourtet (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",79.99,92.0,93.3656,-1.3656006,1.0,0.0,0.0,0.0,1.0,0.0
Vieux Chateau Certan (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",159.0,96.0,93.925064,2.074936,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",259.0,96.0,94.63315,1.3668518,1.0,0.0,0.0,0.0,1.0,0.0
Chateau de Fieuzal (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",36.99,90.0,93.06113,-3.0611267,1.0,0.0,0.0,0.0,1.0,0.0
Chateau LaTour-Martillac,2009.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",44.99,94.0,93.08339,0.9166107,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Monbousquet,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.97,95.0,93.26027,1.7397308,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Smith Haut Lafitte Le Petit Haut Lafitte,2009.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",36.99,93.0,93.02674,-0.026741028,1.0,0.0,0.0,0.0,1.0,0.0
Frescobaldi Tenuta di Castiglioni,2009.0,Tuscan Blends,"Tuscany, Italy",24.99,91.0,92.92726,-1.9272614,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Kirwan,2009.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",129.0,94.0,93.67825,0.32174683,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Charmail (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Haut Medoc, Bordeaux, France",18.99,90.0,92.93367,-2.93367,1.0,0.0,0.0,0.0,1.0,0.0
Argiano Non Confunditur,2010.0,Tuscan Blends,"Tuscany, Italy",19.99,93.0,92.90904,0.09095764,1.0,0.0,0.0,1.0,0.0,0.0
Monte Antico Rosso,2008.0,Tuscan Blends,"Tuscany, Italy",11.99,90.0,92.818016,-2.818016,1.0,0.0,0.0,1.0,0.0,0.0
Chateau de Chantegrive (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Graves, Bordeaux, France",17.99,90.0,92.92659,-2.92659,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Belgrave Haut-Medoc (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",29.99,90.0,93.01156,-3.0115585,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Margaux Pavillon Rouge (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",147.0,90.0,93.84009,-3.840088,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Mouton Rothschild,2009.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",899.99,98.0,99.13754,-1.1375427,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Calon-Segur,2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",78.99,92.0,93.35852,-1.3585205,1.0,0.0,0.0,0.0,1.0,0.0
Chateau LaTour-Martillac (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",29.99,92.0,93.01156,-1.0115585,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Magrez Fombrauge (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",129.0,92.0,93.71264,-1.7126389,1.0,0.0,0.0,0.0,1.0,0.0
Ornellaia,2009.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",195.0,96.0,94.13108,1.8689194,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Gruaud Larose (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",59.99,93.0,93.22398,-0.22398376,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Conseillante (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",114.0,92.0,93.60642,-1.6064224,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Cheval Blanc (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",699.0,94.0,97.74874,-3.7487411,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Figeac (Futures Pre-sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.0,94.0,93.64183,0.35816956,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bellevue Mondotte (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",169.0,93.0,93.99587,-0.9958725,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Latour (Futures Pre-sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",699.0,96.0,97.74874,-1.7487411,1.0,0.0,0.0,0.0,1.0,0.0
Le Dome (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",129.0,92.0,93.71264,-1.7126389,1.0,0.0,0.0,0.0,1.0,0.0
Chateau L'Eglise Clinet (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",164.0,93.0,93.960464,-0.9604645,1.0,0.0,0.0,0.0,1.0,0.0
Les Forts de Latour (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",179.0,93.0,94.06668,-1.0666809,1.0,0.0,0.0,0.0,1.0,0.0
Tenuta San Guido Sassicaia,2009.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",249.97,98.0,94.52032,3.479683,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Pedesclaux (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",34.99,92.0,93.04697,-1.0469666,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Fleur Morange (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",51.99,92.0,93.167336,-1.1673355,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Berliquet (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",36.99,91.0,93.06113,-2.0611267,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",39.99,91.0,93.08237,-2.082367,1.0,0.0,0.0,0.0,1.0,0.0
Shingleback The Davey Estate Shiraz,2010.0,Syrah/Shiraz,"McLaren Vale, Australia",26.99,93.0,92.827576,0.17242432,0.0,1.0,0.0,0.0,0.0,1.0
Chateau Canon,2000.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",135.0,94.0,93.56602,0.43398285,1.0,0.0,0.0,0.0,1.0,0.0
Tenuta Sette Ponti Crognolo,2010.0,Tuscan Blends,"Tuscany, Italy",27.99,92.0,92.96569,-0.9656906,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Gracia (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",109.0,90.0,93.571014,-3.5710144,1.0,0.0,0.0,0.0,1.0,0.0
Tenuta Sette Ponti Oreno,2010.0,Bordeaux Red Blends,"Tuscany, Italy",109.97,96.0,93.54618,2.4538193,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Larcis-Ducasse (Futures Pre-Sale),2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",84.99,96.0,93.38381,2.616188,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Mission Haut-Brion,2009.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",939.0,97.0,99.41377,-2.4137726,1.0,0.0,0.0,0.0,1.0,0.0
Brancaia Ilatraia,2007.0,Bordeaux Red Blends,"Tuscany, Italy",51.99,94.0,93.08406,0.91593933,1.0,0.0,0.0,1.0,0.0,0.0
Frescobaldi Tenuta di Castiglioni,2010.0,Tuscan Blends,"Tuscany, Italy",19.39,90.0,92.9048,-2.9048004,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Belair-Monange,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99.99,94.0,93.47284,0.52716064,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Calon-Segur (Futures Pre-Sale),2011.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",69.99,92.0,93.29479,-1.2947922,1.0,0.0,0.0,0.0,1.0,0.0
Le Dome,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",361.99,95.0,95.32803,-0.32803345,1.0,0.0,0.0,0.0,1.0,0.0
Les Asteries,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",149.99,93.0,93.82688,-0.8268814,1.0,0.0,0.0,0.0,1.0,0.0
Les Asteries,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",89.99,91.0,93.41922,-2.41922,1.0,0.0,0.0,0.0,1.0,0.0
Le Carre,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",139.97,93.0,93.755936,-0.75593567,1.0,0.0,0.0,0.0,1.0,0.0
Le Carre,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",77.99,91.0,93.33424,-2.3342438,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Laforge,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",34.99,91.0,93.02977,-2.02977,1.0,0.0,0.0,0.0,1.0,0.0
Tua Rita Per Sempre Syrah,2008.0,Syrah/Shiraz,"Tuscany, Italy",199.0,95.0,93.92308,1.0769196,0.0,1.0,0.0,1.0,0.0,0.0
Brancaia Tre,2010.0,Tuscan Blends,"Tuscany, Italy",19.99,90.0,92.90904,-2.9090424,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Les Trois Croix,2010.0,Bordeaux Red Blends,"Fronsac, Bordeaux, France",37.99,92.0,93.05101,-1.0510101,1.0,0.0,0.0,0.0,1.0,0.0
Orma Toscana,2009.0,Bordeaux Red Blends,"Tuscany, Italy",58.97,95.0,93.16787,1.8321304,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Lynch-Bages,1989.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",399.97,94.0,95.25314,-1.2531433,1.0,0.0,0.0,0.0,1.0,0.0
Antinori Tignanello,2009.0,Tuscan Blends,"Tuscany, Italy",139.97,93.0,93.741425,-0.74142456,1.0,0.0,0.0,1.0,0.0,0.0
Chateau La Lagune,2009.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",89.99,96.0,93.40203,2.597969,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Gaffeliere,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",99.0,94.0,93.46583,0.53417206,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2009.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",119.97,94.0,93.61431,0.38568878,1.0,0.0,0.0,0.0,1.0,0.0
Brancaia Il Blu,2008.0,Tuscan Blends,"Tuscany, Italy",54.99,93.0,93.1225,-0.12249756,1.0,0.0,0.0,1.0,0.0,0.0
Luce Della Vite Lucente,2010.0,Tuscan Blends,"Tuscany, Italy",28.99,93.0,92.97277,0.02722931,1.0,0.0,0.0,1.0,0.0,0.0
Luce Della Vite Luce Toscana,2009.0,Tuscan Blends,"Tuscany, Italy",99.0,95.0,93.45132,1.5486832,1.0,0.0,0.0,1.0,0.0,0.0
Ruffino Modus,2009.0,Tuscan Blends,"Tuscany, Italy",27.99,95.0,92.9485,2.0514984,1.0,0.0,0.0,1.0,0.0,0.0
Chateau Smith Haut Lafitte,1998.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",109.97,93.0,93.3544,-0.35440063,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Beychevelle,2009.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",95.0,94.0,93.4375,0.5625,1.0,0.0,0.0,0.0,1.0,0.0
Ornellaia,1997.0,Bordeaux Red Blends,"Bolgheri, Tuscany, Italy",249.97,97.0,94.314026,2.6859741,1.0,0.0,0.0,1.0,0.0,0.0
Brancaia Ilatraia,2010.0,Bordeaux Red Blends,"Tuscany, Italy",48.99,93.0,93.114395,-0.11439514,1.0,0.0,0.0,1.0,0.0,0.0
Carruades de Lafite,2010.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",299.97,95.0,94.90607,0.093933105,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Barde Haut,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.99,92.0,93.06517,-1.0651703,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Bernadotte,2010.0,Bordeaux Red Blends,"Medoc, Bordeaux, France",26.99,90.0,92.97312,-2.9731216,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Branon,2010.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",139.0,94.0,93.76625,0.23374939,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Chauvin,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",49.99,93.0,93.13599,-0.13598633,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Clinet,2010.0,Bordeaux Red Blends,"Pomerol, Bordeaux, France",139.0,97.0,93.76625,3.2337494,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Duhart-Milon,2010.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",129.99,93.0,93.70245,-0.7024536,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Fleur Cardinale,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",69.99,93.0,93.2776,-0.27760315,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Gloria,2010.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",64.97,91.0,93.24205,-2.2420502,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bergey,2010.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",37.99,93.0,93.05101,-0.05101013,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Couspaude,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",79.99,93.0,93.34841,-0.34841156,1.0,0.0,0.0,0.0,1.0,0.0
Chateau La Dominique,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",67.99,94.0,93.26344,0.736557,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Malartic-Lagraviere,2010.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",69.99,95.0,93.2776,1.7223969,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Marjosse,2010.0,Bordeaux Red Blends,"Bordeaux, France",13.99,90.0,92.88107,-2.881073,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Meyney,2010.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",46.99,92.0,93.11474,-1.1147385,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Olivier,2010.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",41.99,95.0,93.07934,1.9206619,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon Longueville Comtesse de Lalande,2010.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",249.99,94.0,94.55216,-0.5521622,1.0,0.0,0.0,0.0,1.0,0.0
Pierre de Lune,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",39.97,90.0,93.06503,-3.065033,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Saint-Pierre,2010.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",109.99,93.0,93.56084,-0.5608368,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Lynch-Bages,2010.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",209.99,98.0,94.26892,3.731079,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Leoville Barton,2010.0,Bordeaux Red Blends,"St. Julien, Bordeaux, France",159.0,97.0,93.90787,3.0921326,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Prieure-Lichine,2010.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",84.99,94.0,93.38381,0.61618805,1.0,0.0,0.0,0.0,1.0,0.0
Chateau d'Issan,2010.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",104.97,96.0,93.52529,2.4747086,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Beausejour,2010.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",22.99,91.0,92.9448,-1.9448013,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pavie Macquin,2010.0,Bordeaux Red Blends,"St. Emilion, Bordeaux, France",139.97,95.0,93.77312,1.2268829,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Pichon-Longueville Baron,2010.0,Bordeaux Red Blends,"Pauillac, Bordeaux, France",249.99,95.0,94.55216,0.44783783,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Palmer Alter Ego de Palmer,2010.0,Bordeaux Red Blends,"Margaux, Bordeaux, France",99.0,92.0,93.48302,-1.483017,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Montrose,2010.0,Bordeaux Red Blends,"St. Estephe, Bordeaux, France",289.99,97.0,94.835396,2.1646042,1.0,0.0,0.0,0.0,1.0,0.0
Chateau Haut-Bailly,2010.0,Bordeaux Red Blends,"Pessac-Leognan, Bordeaux, France",179.99,98.0,94.056496,3.9435043,1.0,0.0,0.0,0.0,1.0,0.0
